date,confirmed,deaths,recovered,tests,vaccines,people_vaccinated,government_response_index,stringency_index,containment_health_index,economic_support_index,administrative_area_level,administrative_area_level_1,population
2020-03-18,96,1,NA,2138,NA,NA,58.85,75,60.12,50,1,Slovakia,5446771
2020-03-19,104,1,NA,2439,NA,NA,58.85,75,60.12,50,1,Slovakia,5446771
2020-03-20,123,1,NA,2807,NA,NA,58.85,75,60.12,50,1,Slovakia,5446771
2020-03-21,137,1,NA,3247,NA,NA,58.85,75,60.12,50,1,Slovakia,5446771
2020-03-22,178,NA,7,3489,NA,NA,63.02,75,64.88,50,1,Slovakia,5446771
2020-03-23,185,NA,NA,3940,NA,NA,63.02,75,64.88,50,1,Slovakia,5446771
2020-03-24,204,NA,NA,4416,NA,NA,65.1,75,67.26,50,1,Slovakia,5446771
2020-03-25,216,NA,NA,4751,NA,NA,65.1,75,67.26,50,1,Slovakia,5446771
2020-03-26,226,NA,2,5664,NA,NA,65.1,75,67.26,50,1,Slovakia,5446771
2020-03-27,269,NA,NA,6411,NA,NA,65.1,75,67.26,50,1,Slovakia,5446771
2020-03-28,292,NA,NA,7131,NA,NA,65.1,75,67.26,50,1,Slovakia,5446771
2020-03-29,314,NA,NA,7532,NA,NA,69.79,75,67.26,87.5,1,Slovakia,5446771
2020-03-30,336,NA,7,8220,NA,NA,69.79,75,67.26,87.5,1,Slovakia,5446771
2020-03-31,363,NA,3,9097,NA,NA,69.79,75,67.26,87.5,1,Slovakia,5446771
2020-04-01,400,1,NA,10288,NA,NA,69.79,75,67.26,87.5,1,Slovakia,5446771
2020-04-02,426,1,5,11742,NA,NA,69.79,75,67.26,87.5,1,Slovakia,5446771
2020-04-03,450,1,10,13631,NA,NA,69.79,75,67.26,87.5,1,Slovakia,5446771
2020-04-04,471,1,NA,15155,NA,NA,69.79,75,67.26,87.5,1,Slovakia,5446771
2020-04-05,485,1,NA,16191,NA,NA,69.79,75,67.26,87.5,1,Slovakia,5446771
2020-04-06,534,2,8,17639,NA,NA,69.79,75,67.26,87.5,1,Slovakia,5446771
2020-04-07,581,2,13,19681,NA,NA,69.79,75,67.26,87.5,1,Slovakia,5446771
2020-04-08,682,2,16,21371,NA,NA,76.56,87.04,75,87.5,1,Slovakia,5446771
2020-04-09,701,2,23,23672,NA,NA,76.56,87.04,75,87.5,1,Slovakia,5446771
2020-04-10,715,2,NA,25846,NA,NA,76.56,87.04,75,87.5,1,Slovakia,5446771
2020-04-11,728,2,NA,27426,NA,NA,76.56,87.04,75,87.5,1,Slovakia,5446771
2020-04-12,742,2,NA,28750,NA,NA,76.56,87.04,75,87.5,1,Slovakia,5446771
2020-04-13,769,2,107,30052,NA,NA,76.56,87.04,75,87.5,1,Slovakia,5446771
2020-04-14,835,2,113,31491,NA,NA,69.79,75,67.26,87.5,1,Slovakia,5446771
2020-04-15,863,6,151,34458,NA,NA,69.79,75,67.26,87.5,1,Slovakia,5446771
2020-04-16,977,8,167,37809,NA,NA,69.79,75,67.26,87.5,1,Slovakia,5446771
2020-04-17,1049,9,175,40953,NA,NA,69.79,75,67.26,87.5,1,Slovakia,5446771
2020-04-18,1089,11,213,44276,NA,NA,69.79,75,67.26,87.5,1,Slovakia,5446771
2020-04-19,1161,12,229,46734,NA,NA,69.79,75,67.26,87.5,1,Slovakia,5446771
2020-04-20,1173,13,251,49428,NA,NA,69.79,75,67.26,87.5,1,Slovakia,5446771
2020-04-21,1199,14,258,52896,NA,NA,69.79,75,67.26,87.5,1,Slovakia,5446771
2020-04-22,1244,14,284,57421,NA,NA,69.79,75,67.26,87.5,1,Slovakia,5446771
2020-04-23,1325,15,288,61261,NA,NA,69.79,75,67.26,87.5,1,Slovakia,5446771
2020-04-24,1360,17,355,66089,NA,NA,69.79,75,67.26,87.5,1,Slovakia,5446771
2020-04-25,1373,17,386,70928,NA,NA,69.79,75,67.26,87.5,1,Slovakia,5446771
2020-04-26,1379,18,394,74099,NA,NA,69.79,75,67.26,87.5,1,Slovakia,5446771
2020-04-27,1381,18,403,75866,NA,NA,69.79,75,67.26,87.5,1,Slovakia,5446771
2020-04-28,1384,20,423,81338,NA,NA,74.48,75,72.62,87.5,1,Slovakia,5446771
2020-04-29,1391,22,484,85922,NA,NA,74.48,75,72.62,87.5,1,Slovakia,5446771
2020-04-30,1396,23,524,91072,NA,NA,74.48,75,72.62,87.5,1,Slovakia,5446771
2020-05-01,1403,23,558,94770,NA,NA,74.48,75,72.62,87.5,1,Slovakia,5446771
2020-05-02,1407,24,608,96220,NA,NA,74.48,75,72.62,87.5,1,Slovakia,5446771
2020-05-03,1408,24,619,97804,NA,NA,74.48,75,72.62,87.5,1,Slovakia,5446771
2020-05-04,1413,25,643,99864,NA,NA,74.48,75,72.62,87.5,1,Slovakia,5446771
2020-05-05,1421,25,741,104606,NA,NA,74.48,75,72.62,87.5,1,Slovakia,5446771
2020-05-06,1429,25,762,109767,NA,NA,72.4,71.3,70.24,87.5,1,Slovakia,5446771
2020-05-07,1445,26,806,114461,NA,NA,72.4,71.3,70.24,87.5,1,Slovakia,5446771
2020-05-08,1455,26,905,118371,NA,NA,72.4,71.3,70.24,87.5,1,Slovakia,5446771
2020-05-09,1455,26,919,119859,NA,NA,72.4,71.3,70.24,87.5,1,Slovakia,5446771
2020-05-10,1457,26,941,120645,NA,NA,72.4,71.3,70.24,87.5,1,Slovakia,5446771
2020-05-11,1457,26,959,122708,NA,NA,72.4,71.3,70.24,87.5,1,Slovakia,5446771
2020-05-12,1465,27,983,127034,NA,NA,72.4,71.3,70.24,87.5,1,Slovakia,5446771
2020-05-13,1469,27,1060,131910,NA,NA,72.4,71.3,70.24,87.5,1,Slovakia,5446771
2020-05-14,1477,27,1112,135902,NA,NA,72.4,71.3,70.24,87.5,1,Slovakia,5446771
2020-05-15,1480,27,1131,139986,NA,NA,72.4,71.3,70.24,87.5,1,Slovakia,5446771
2020-05-16,1493,28,1151,142462,NA,NA,72.4,71.3,70.24,87.5,1,Slovakia,5446771
2020-05-17,1494,28,1163,143433,NA,NA,72.4,71.3,70.24,87.5,1,Slovakia,5446771
2020-05-18,1495,28,1185,145474,NA,NA,72.4,71.3,70.24,87.5,1,Slovakia,5446771
2020-05-19,1495,28,1192,148845,NA,NA,72.4,71.3,70.24,87.5,1,Slovakia,5446771
2020-05-20,1496,28,1231,151778,NA,NA,72.4,71.3,70.24,87.5,1,Slovakia,5446771
2020-05-21,1502,28,1245,154529,NA,NA,72.4,71.3,70.24,87.5,1,Slovakia,5446771
2020-05-22,1503,28,1256,156765,NA,NA,72.4,71.3,70.24,87.5,1,Slovakia,5446771
2020-05-23,1504,28,1280,158414,NA,NA,72.4,71.3,70.24,87.5,1,Slovakia,5446771
2020-05-24,1509,28,1301,159059,NA,NA,72.4,71.3,70.24,87.5,1,Slovakia,5446771
2020-05-25,1511,28,1307,160523,NA,NA,72.4,71.3,70.24,87.5,1,Slovakia,5446771
2020-05-26,1513,28,1322,163362,NA,NA,72.4,71.3,70.24,87.5,1,Slovakia,5446771
2020-05-27,1515,28,1327,165714,NA,NA,72.4,71.3,70.24,87.5,1,Slovakia,5446771
2020-05-28,1520,28,1332,167562,NA,NA,72.4,71.3,70.24,87.5,1,Slovakia,5446771
2020-05-29,1520,28,1338,170995,NA,NA,72.4,71.3,70.24,87.5,1,Slovakia,5446771
2020-05-30,1521,28,1356,172601,NA,NA,72.4,71.3,70.24,87.5,1,Slovakia,5446771
2020-05-31,1521,28,1366,172875,NA,NA,72.4,71.3,70.24,87.5,1,Slovakia,5446771
2020-06-01,1522,28,1368,179293,NA,NA,70.31,67.59,67.86,87.5,1,Slovakia,5446771
2020-06-02,1522,28,1372,181629,NA,NA,70.31,67.59,67.86,87.5,1,Slovakia,5446771
2020-06-03,1525,28,1375,183764,NA,NA,58.85,50.93,54.76,87.5,1,Slovakia,5446771
2020-06-04,1526,28,1376,185596,NA,NA,58.85,50.93,54.76,87.5,1,Slovakia,5446771
2020-06-05,1526,28,1379,188235,NA,NA,57.29,48.15,52.98,87.5,1,Slovakia,5446771
2020-06-06,1528,28,NA,189415,NA,NA,57.29,48.15,52.98,87.5,1,Slovakia,5446771
2020-06-07,1528,28,1389,189575,NA,NA,57.29,48.15,52.98,87.5,1,Slovakia,5446771
2020-06-08,1530,28,1396,190426,NA,NA,57.29,48.15,52.98,87.5,1,Slovakia,5446771
2020-06-09,1531,28,1402,191971,NA,NA,57.29,48.15,52.98,87.5,1,Slovakia,5446771
2020-06-10,1533,28,1404,193471,NA,NA,55.73,45.37,51.19,87.5,1,Slovakia,5446771
2020-06-11,1541,28,1409,194733,NA,NA,55.73,45.37,51.19,87.5,1,Slovakia,5446771
2020-06-12,1542,28,NA,196244,NA,NA,55.73,45.37,51.19,87.5,1,Slovakia,5446771
2020-06-13,1545,28,1410,196723,NA,NA,55.73,45.37,51.19,87.5,1,Slovakia,5446771
2020-06-14,1548,28,NA,196770,NA,NA,53.65,41.67,48.81,87.5,1,Slovakia,5446771
2020-06-15,1552,28,NA,197617,NA,NA,53.65,41.67,48.81,87.5,1,Slovakia,5446771
2020-06-16,1552,28,1426,198780,NA,NA,53.65,41.67,48.81,87.5,1,Slovakia,5446771
2020-06-17,1561,28,1437,199567,NA,NA,53.65,41.67,48.81,87.5,1,Slovakia,5446771
2020-06-18,1562,28,1443,200373,NA,NA,53.65,41.67,48.81,87.5,1,Slovakia,5446771
2020-06-19,1576,28,1447,201651,NA,NA,53.65,41.67,48.81,87.5,1,Slovakia,5446771
2020-06-20,1586,28,NA,201952,NA,NA,52.08,38.89,47.02,87.5,1,Slovakia,5446771
2020-06-21,1587,28,NA,201993,NA,NA,52.08,38.89,47.02,87.5,1,Slovakia,5446771
2020-06-22,1588,28,NA,202654,NA,NA,52.08,38.89,47.02,87.5,1,Slovakia,5446771
2020-06-23,1589,28,1448,203911,NA,NA,52.08,38.89,47.02,87.5,1,Slovakia,5446771
2020-06-24,1607,28,NA,204847,NA,NA,52.08,38.89,47.02,87.5,1,Slovakia,5446771
2020-06-25,1630,28,1452,206362,NA,NA,52.08,38.89,47.02,87.5,1,Slovakia,5446771
2020-06-26,1643,28,1455,207973,NA,NA,52.08,38.89,47.02,87.5,1,Slovakia,5446771
2020-06-27,1657,28,NA,208904,NA,NA,52.08,38.89,47.02,87.5,1,Slovakia,5446771
2020-06-28,1664,28,1461,208966,NA,NA,52.08,38.89,47.02,87.5,1,Slovakia,5446771
2020-06-29,1665,28,1464,209750,NA,NA,52.08,38.89,47.02,87.5,1,Slovakia,5446771
2020-06-30,1667,28,NA,211825,NA,NA,52.08,38.89,47.02,87.5,1,Slovakia,5446771
2020-07-01,1687,28,1466,213533,NA,NA,52.08,38.89,47.02,87.5,1,Slovakia,5446771
2020-07-02,1700,28,NA,215334,NA,NA,52.08,38.89,47.02,87.5,1,Slovakia,5446771
2020-07-03,1720,28,NA,217550,NA,NA,52.08,38.89,47.02,87.5,1,Slovakia,5446771
2020-07-04,1749,28,NA,218358,NA,NA,52.08,38.89,47.02,87.5,1,Slovakia,5446771
2020-07-05,1764,28,NA,218408,NA,NA,52.08,38.89,47.02,87.5,1,Slovakia,5446771
2020-07-06,1765,28,NA,219281,NA,NA,52.08,38.89,47.02,87.5,1,Slovakia,5446771
2020-07-07,1767,28,1473,221506,NA,NA,52.08,38.89,47.02,87.5,1,Slovakia,5446771
2020-07-08,1798,28,NA,223790,NA,NA,52.08,38.89,47.02,87.5,1,Slovakia,5446771
2020-07-09,1851,28,1477,225962,NA,NA,52.08,38.89,47.02,87.5,1,Slovakia,5446771
2020-07-10,1870,28,1481,228841,NA,NA,52.08,38.89,47.02,87.5,1,Slovakia,5446771
2020-07-11,1893,28,1493,229801,NA,NA,52.08,38.89,47.02,87.5,1,Slovakia,5446771
2020-07-12,1901,28,NA,230080,NA,NA,52.08,38.89,47.02,87.5,1,Slovakia,5446771
2020-07-13,1902,28,NA,231243,NA,NA,52.08,38.89,47.02,87.5,1,Slovakia,5446771
2020-07-14,1908,28,NA,233448,NA,NA,52.08,38.89,47.02,87.5,1,Slovakia,5446771
2020-07-15,1927,28,1507,235784,NA,NA,52.08,38.89,47.02,87.5,1,Slovakia,5446771
2020-07-16,1951,28,1514,237646,NA,NA,52.08,38.89,47.02,87.5,1,Slovakia,5446771
2020-07-17,1965,28,1523,239807,NA,NA,52.08,38.89,47.02,87.5,1,Slovakia,5446771
2020-07-18,1976,28,NA,240217,NA,NA,52.08,38.89,47.02,87.5,1,Slovakia,5446771
2020-07-19,1979,28,1530,240241,NA,NA,52.08,38.89,47.02,87.5,1,Slovakia,5446771
2020-07-20,1980,28,1538,243574,NA,NA,52.08,38.89,47.02,87.5,1,Slovakia,5446771
2020-07-21,2021,28,NA,246145,NA,NA,52.08,38.89,47.02,87.5,1,Slovakia,5446771
2020-07-22,2058,28,1556,248396,NA,NA,52.08,38.89,47.02,87.5,1,Slovakia,5446771
2020-07-23,2089,28,NA,250445,NA,NA,52.08,38.89,47.02,87.5,1,Slovakia,5446771
2020-07-24,2118,28,1577,252720,NA,NA,52.08,38.89,47.02,87.5,1,Slovakia,5446771
2020-07-25,2141,28,NA,253487,NA,NA,52.08,38.89,47.02,87.5,1,Slovakia,5446771
2020-07-26,2179,28,NA,253703,NA,NA,52.08,38.89,47.02,87.5,1,Slovakia,5446771
2020-07-27,2181,28,1616,255251,NA,NA,52.08,38.89,47.02,87.5,1,Slovakia,5446771
2020-07-28,2204,28,1644,257547,NA,NA,52.08,38.89,47.02,87.5,1,Slovakia,5446771
2020-07-29,2245,28,1660,259398,NA,NA,52.08,38.89,47.02,87.5,1,Slovakia,5446771
2020-07-30,2265,28,1675,261574,NA,NA,52.08,38.89,47.02,87.5,1,Slovakia,5446771
2020-07-31,2292,29,1695,264458,NA,NA,52.08,38.89,47.02,87.5,1,Slovakia,5446771
2020-08-01,2337,29,1742,265043,NA,NA,52.08,38.89,47.02,87.5,1,Slovakia,5446771
2020-08-02,2344,29,NA,265809,NA,NA,52.08,38.89,47.02,87.5,1,Slovakia,5446771
2020-08-03,2354,29,1746,267129,NA,NA,52.08,38.89,47.02,87.5,1,Slovakia,5446771
2020-08-04,2368,29,1771,269667,NA,NA,52.08,38.89,47.02,87.5,1,Slovakia,5446771
2020-08-05,2417,29,1777,272334,NA,NA,52.08,38.89,47.02,87.5,1,Slovakia,5446771
2020-08-06,2480,29,1824,274807,NA,NA,52.08,38.89,47.02,87.5,1,Slovakia,5446771
2020-08-07,2523,31,1846,277906,NA,NA,52.08,38.89,47.02,87.5,1,Slovakia,5446771
2020-08-08,2566,31,1861,278974,NA,NA,52.08,38.89,47.02,87.5,1,Slovakia,5446771
2020-08-09,2596,31,1864,279538,NA,NA,52.08,38.89,47.02,87.5,1,Slovakia,5446771
2020-08-10,2599,31,1866,280992,NA,NA,52.08,38.89,47.02,87.5,1,Slovakia,5446771
2020-08-11,2615,31,1874,284123,NA,NA,52.08,38.89,47.02,87.5,1,Slovakia,5446771
2020-08-12,2690,31,1884,286864,NA,NA,52.08,38.89,47.02,87.5,1,Slovakia,5446771
2020-08-13,2739,31,1939,289602,NA,NA,52.08,38.89,47.02,87.5,1,Slovakia,5446771
2020-08-14,2801,31,1944,292837,NA,NA,52.08,38.89,47.02,87.5,1,Slovakia,5446771
2020-08-15,2855,31,1969,294850,NA,NA,52.08,38.89,47.02,87.5,1,Slovakia,5446771
2020-08-16,2902,31,NA,295331,NA,NA,48.96,33.33,43.45,87.5,1,Slovakia,5446771
2020-08-17,2907,31,NA,296914,NA,NA,48.96,33.33,43.45,87.5,1,Slovakia,5446771
2020-08-18,2922,31,1980,300598,NA,NA,48.96,33.33,43.45,87.5,1,Slovakia,5446771
2020-08-19,3022,33,1997,304033,NA,NA,48.96,33.33,43.45,87.5,1,Slovakia,5446771
2020-08-20,3102,33,2014,307278,NA,NA,48.96,33.33,43.45,87.5,1,Slovakia,5446771
2020-08-21,3225,33,2045,311111,NA,NA,48.96,33.33,43.45,87.5,1,Slovakia,5446771
2020-08-22,3316,33,2147,312834,NA,NA,48.96,33.33,43.45,87.5,1,Slovakia,5446771
2020-08-23,3356,33,2148,313763,NA,NA,48.96,33.33,43.45,87.5,1,Slovakia,5446771
2020-08-24,3424,33,2153,315866,NA,NA,48.96,33.33,43.45,87.5,1,Slovakia,5446771
2020-08-25,3452,33,2167,319956,NA,NA,48.96,33.33,43.45,87.5,1,Slovakia,5446771
2020-08-26,3536,33,2192,323592,NA,NA,48.96,33.33,43.45,87.5,1,Slovakia,5446771
2020-08-27,3626,33,2206,327952,NA,NA,48.96,33.33,43.45,87.5,1,Slovakia,5446771
2020-08-28,3728,33,2225,332405,NA,NA,48.96,33.33,43.45,87.5,1,Slovakia,5446771
2020-08-29,3842,33,2254,334402,NA,NA,48.96,33.33,43.45,87.5,1,Slovakia,5446771
2020-08-30,3876,33,2278,334990,NA,NA,48.96,33.33,43.45,87.5,1,Slovakia,5446771
2020-08-31,3917,33,2377,337753,NA,NA,48.96,33.33,43.45,87.5,1,Slovakia,5446771
2020-09-01,3989,33,2478,340181,NA,NA,48.96,33.33,43.45,87.5,1,Slovakia,5446771
2020-09-02,4042,33,2523,343700,NA,NA,47.92,29.63,42.26,87.5,1,Slovakia,5446771
2020-09-03,4163,37,2617,348472,NA,NA,48.7,31.02,43.15,87.5,1,Slovakia,5446771
2020-09-04,4300,37,2693,354419,NA,NA,49.48,28.7,44.05,87.5,1,Slovakia,5446771
2020-09-05,4526,37,2797,356881,NA,NA,49.48,28.7,44.05,87.5,1,Slovakia,5446771
2020-09-06,4614,37,2802,357803,NA,NA,49.48,28.7,44.05,87.5,1,Slovakia,5446771
2020-09-07,4636,37,2836,360694,NA,NA,49.48,28.7,44.05,87.5,1,Slovakia,5446771
2020-09-08,4727,37,2913,366003,NA,NA,49.48,28.7,44.05,87.5,1,Slovakia,5446771
2020-09-09,4888,37,2947,371024,NA,NA,49.48,28.7,44.05,87.5,1,Slovakia,5446771
2020-09-10,5066,37,3001,375302,NA,NA,49.48,28.7,44.05,87.5,1,Slovakia,5446771
2020-09-11,5252,37,3081,381493,NA,NA,51.04,31.48,45.83,87.5,1,Slovakia,5446771
2020-09-12,5453,38,3114,384573,NA,NA,51.04,31.48,45.83,87.5,1,Slovakia,5446771
2020-09-13,5532,38,3124,385998,NA,NA,51.04,31.48,45.83,87.5,1,Slovakia,5446771
2020-09-14,5580,38,3129,390321,NA,NA,51.04,31.48,45.83,87.5,1,Slovakia,5446771
2020-09-15,5768,38,3214,393556,NA,NA,51.04,31.48,45.83,87.5,1,Slovakia,5446771
2020-09-16,5860,38,3220,397583,NA,NA,51.04,31.48,45.83,87.5,1,Slovakia,5446771
2020-09-17,6021,39,3288,403125,NA,NA,51.04,31.48,45.83,87.5,1,Slovakia,5446771
2020-09-18,6256,39,3390,408875,NA,NA,51.04,31.48,45.83,87.5,1,Slovakia,5446771
2020-09-19,6546,39,3519,412318,NA,NA,51.04,31.48,45.83,87.5,1,Slovakia,5446771
2020-09-20,6677,39,3548,414270,NA,NA,51.04,31.48,45.83,87.5,1,Slovakia,5446771
2020-09-21,6756,39,3571,416934,NA,NA,51.04,31.48,45.83,87.5,1,Slovakia,5446771
2020-09-22,6931,40,3668,423165,NA,NA,51.04,31.48,45.83,87.5,1,Slovakia,5446771
2020-09-23,7269,41,3888,428378,NA,NA,51.04,31.48,45.83,87.5,1,Slovakia,5446771
2020-09-24,7629,41,3978,433918,NA,NA,51.04,31.48,45.83,87.5,1,Slovakia,5446771
2020-09-25,8048,41,4036,440401,NA,NA,51.04,31.48,45.83,87.5,1,Slovakia,5446771
2020-09-26,8600,44,4098,446056,NA,NA,51.04,31.48,45.83,87.5,1,Slovakia,5446771
2020-09-27,9078,44,4178,448010,NA,NA,51.04,31.48,45.83,87.5,1,Slovakia,5446771
2020-09-28,9343,44,4213,450571,NA,NA,51.04,31.48,45.83,87.5,1,Slovakia,5446771
2020-09-29,9574,45,4329,457921,NA,NA,51.04,31.48,45.83,87.5,1,Slovakia,5446771
2020-09-30,10141,48,4395,467091,NA,NA,51.04,31.48,45.83,87.5,1,Slovakia,5446771
2020-10-01,10938,48,4620,474931,NA,NA,59.37,46.3,55.36,87.5,1,Slovakia,5446771
2020-10-02,11617,54,4756,484423,NA,NA,59.37,46.3,55.36,87.5,1,Slovakia,5446771
2020-10-03,12321,54,4793,492988,NA,NA,59.37,46.3,55.36,87.5,1,Slovakia,5446771
2020-10-04,13139,55,4828,496370,NA,NA,59.37,46.3,55.36,87.5,1,Slovakia,5446771
2020-10-05,13492,55,4865,500120,NA,NA,57.81,43.52,53.57,87.5,1,Slovakia,5446771
2020-10-06,13812,55,5027,508799,NA,NA,57.81,43.52,53.57,87.5,1,Slovakia,5446771
2020-10-07,14689,55,5200,518317,NA,NA,57.81,43.52,53.57,87.5,1,Slovakia,5446771
2020-10-08,15726,57,5353,528453,NA,NA,57.81,43.52,53.57,87.5,1,Slovakia,5446771
2020-10-09,16910,57,5452,539576,NA,NA,57.81,43.52,53.57,87.5,1,Slovakia,5446771
2020-10-10,18797,61,5553,548535,NA,NA,57.81,43.52,53.57,87.5,1,Slovakia,5446771
2020-10-11,19851,61,5631,552533,NA,NA,57.81,43.52,53.57,87.5,1,Slovakia,5446771
2020-10-12,20355,61,6031,558116,NA,NA,59.9,47.22,55.95,87.5,1,Slovakia,5446771
2020-10-13,20926,61,6388,569496,NA,NA,61.46,50,57.74,87.5,1,Slovakia,5446771
2020-10-14,22420,66,6709,582927,NA,NA,61.46,50,57.74,87.5,1,Slovakia,5446771
2020-10-15,24380,71,6926,597309,NA,NA,65.1,53.7,61.9,87.5,1,Slovakia,5446771
2020-10-16,26491,71,7182,609533,NA,NA,65.1,53.7,61.9,87.5,1,Slovakia,5446771
2020-10-17,28486,82,7297,620391,NA,NA,65.1,53.7,61.9,87.5,1,Slovakia,5446771
2020-10-18,30053,88,7359,625508,NA,NA,65.1,53.7,61.9,87.5,1,Slovakia,5446771
2020-10-19,30913,92,7536,632246,NA,NA,65.1,53.7,61.9,87.5,1,Slovakia,5446771
2020-10-20,31687,98,8004,646692,NA,NA,65.1,53.7,61.9,87.5,1,Slovakia,5446771
2020-10-21,33927,98,8404,657011,NA,NA,65.1,53.7,61.9,87.5,1,Slovakia,5446771
2020-10-22,35703,115,8763,672518,NA,NA,77.08,73.15,75.6,87.5,1,Slovakia,5446771
2020-10-23,38425,134,8859,688204,NA,NA,77.08,73.15,75.6,87.5,1,Slovakia,5446771
2020-10-24,41434,159,9920,705446,NA,NA,77.08,73.15,75.6,87.5,1,Slovakia,5446771
2020-10-25,44541,159,9960,712350,NA,NA,77.08,73.15,75.6,87.5,1,Slovakia,5446771
2020-10-26,45893,165,10130,720410,NA,NA,77.08,73.15,75.6,87.5,1,Slovakia,5446771
2020-10-27,47025,176,11008,738088,NA,NA,77.08,73.15,75.6,87.5,1,Slovakia,5446771
2020-10-28,50146,184,11799,754858,NA,NA,77.08,73.15,75.6,87.5,1,Slovakia,5446771
2020-10-29,53156,200,12227,777599,NA,NA,77.08,73.15,75.6,87.5,1,Slovakia,5446771
2020-10-30,56758,212,12508,837039,NA,NA,77.08,73.15,75.6,87.5,1,Slovakia,5446771
2020-10-31,59823,219,12617,948662,NA,NA,77.08,73.15,75.6,87.5,1,Slovakia,5446771
2020-11-01,63080,219,12798,1000315,NA,NA,77.08,73.15,75.6,87.5,1,Slovakia,5446771
2020-11-02,65339,219,13012,1046010,NA,NA,77.08,73.15,75.6,87.5,1,Slovakia,5446771
2020-11-03,68397,235,14257,1064670,NA,NA,77.08,73.15,75.6,87.5,1,Slovakia,5446771
2020-11-04,71711,261,15474,1081140,NA,NA,77.08,73.15,75.6,87.5,1,Slovakia,5446771
2020-11-05,73755,286,16426,1094870,NA,NA,77.08,73.15,75.6,87.5,1,Slovakia,5446771
2020-11-06,76249,317,16990,1145160,NA,NA,77.08,73.15,75.6,87.5,1,Slovakia,5446771
2020-11-07,79155,351,18354,1205814,NA,NA,77.08,73.15,75.6,87.5,1,Slovakia,5446771
2020-11-08,81422,351,19481,1222942,NA,NA,77.08,73.15,75.6,87.5,1,Slovakia,5446771
2020-11-09,82142,366,19757,1247411,NA,NA,77.08,73.15,75.6,87.5,1,Slovakia,5446771
2020-11-10,84347,390,21718,1266794,NA,NA,77.08,73.15,75.6,87.5,1,Slovakia,5446771
2020-11-11,86545,414,23247,1283998,NA,NA,77.08,73.15,75.6,87.5,1,Slovakia,5446771
2020-11-12,89237,464,24314,1300370,NA,NA,77.08,73.15,75.6,87.5,1,Slovakia,5446771
2020-11-13,91434,491,26439,1317257,NA,NA,77.08,73.15,75.6,87.5,1,Slovakia,5446771
2020-11-14,93363,510,29024,1329254,NA,NA,77.08,73.15,75.6,87.5,1,Slovakia,5446771
2020-11-15,94662,510,30519,1332270,NA,NA,77.08,73.15,75.6,87.5,1,Slovakia,5446771
2020-11-16,95204,526,31053,1345749,NA,NA,75,69.44,73.21,87.5,1,Slovakia,5446771
2020-11-17,96816,557,33906,1355501,NA,NA,75,69.44,73.21,87.5,1,Slovakia,5446771
2020-11-18,98351,579,35924,1369960,NA,NA,75,69.44,73.21,87.5,1,Slovakia,5446771
2020-11-19,100458,579,38695,1391989,NA,NA,75,69.44,73.21,87.5,1,Slovakia,5446771
2020-11-20,103046,614,40816,1420653,NA,NA,75,69.44,73.21,87.5,1,Slovakia,5446771
2020-11-21,105518,644,43188,1435629,NA,NA,75,69.44,73.21,87.5,1,Slovakia,5446771
2020-11-22,106824,671,45883,1439103,NA,NA,75,69.44,73.21,87.5,1,Slovakia,5446771
2020-11-23,107112,693,47933,1488761,NA,NA,75,69.44,73.21,87.5,1,Slovakia,5446771
2020-11-24,109017,709,50738,1517352,NA,NA,75,69.44,73.21,87.5,1,Slovakia,5446771
2020-11-25,111722,732,53547,1542801,NA,NA,75,69.44,73.21,87.5,1,Slovakia,5446771
2020-11-26,114408,749,56378,1569175,NA,NA,75,69.44,73.21,87.5,1,Slovakia,5446771
2020-11-27,117124,771,59285,1596896,NA,NA,75,69.44,73.21,87.5,1,Slovakia,5446771
2020-11-28,119438,798,62094,1614137,NA,NA,75,69.44,73.21,87.5,1,Slovakia,5446771
2020-11-29,120971,816,64197,1617980,NA,NA,75,69.44,73.21,87.5,1,Slovakia,5446771
2020-11-30,121347,839,66041,1671514,NA,NA,75,69.44,73.21,87.5,1,Slovakia,5446771
2020-12-01,124318,868,68859,1712921,NA,NA,75,69.44,73.21,87.5,1,Slovakia,5446771
2020-12-02,127958,898,71738,1754364,NA,NA,75,69.44,73.21,87.5,1,Slovakia,5446771
2020-12-03,131603,930,74273,1794461,NA,NA,75,69.44,73.21,87.5,1,Slovakia,5446771
2020-12-04,135061,957,77142,1837789,NA,NA,75,69.44,73.21,87.5,1,Slovakia,5446771
2020-12-05,138391,981,79956,1855748,NA,NA,75,69.44,73.21,87.5,1,Slovakia,5446771
2020-12-06,140027,996,82666,1862572,NA,NA,75,69.44,73.21,87.5,1,Slovakia,5446771
2020-12-07,140708,1018,84850,1904697,NA,NA,75,69.44,73.21,87.5,1,Slovakia,5446771
2020-12-08,144821,1046,87433,1960518,NA,NA,75,69.44,73.21,87.5,1,Slovakia,5446771
2020-12-09,150345,1084,89769,2010466,NA,NA,75,69.44,73.21,87.5,1,Slovakia,5446771
2020-12-10,155776,1104,91455,2067217,NA,NA,75,69.44,73.21,87.5,1,Slovakia,5446771
2020-12-11,161050,1122,93533,2129237,NA,NA,70.31,61.11,67.86,87.5,1,Slovakia,5446771
2020-12-12,167317,1148,95416,2156135,NA,NA,70.31,61.11,67.86,87.5,1,Slovakia,5446771
2020-12-13,170507,1175,97068,2160243,NA,NA,70.31,61.11,67.86,87.5,1,Slovakia,5446771
